species;cultivar_variety;family;plant_functional_type;population_year;refkey;gm_original;gm_original_SD;gm_original_SE;number_of_measurements;unit_original;gm_1bar;gm;method;variant;method_reference;air_pressure;PPFD;blue_light;temperature;temperature_type;AnCi_min;AnCi_max;AnCi_n;Ca_gas_exchange;Ca_gm;Ci_calc;rH;VPD;O2;flow_rate;cuvette_size;device_gas_exchange;fluorometer_spectroscope;hour;leaves_used;growth_location;growth_longitude;growth_latitude;growth_elevation;growth_environment;hydroponic;potted;pot_size;growth_irradiance;growth_temperature_day;growth_temperature_night;growth_rH;growth_Ca;growth_daylength;plant_age;An;gs_CO2;Ci;Cc;Ci-Cc;Rd;Rl;photorespiration;Gammastar;Cistar;Vcmax_Ci;Vcmax_Ci_25;Vcmax_Cc;Vcmax_Cc_25;Rubisco_constants_Ci_reference;Rubisco_constants_Cc_reference;Jmax_Ci;Jmax_Cc;TPU;Vpmax;J_fluorescence;kCA_activity;CA_activity;Delta_18O;Delta_13C;delta_13C;bulk_elastic_modulus;K_leaf;K_xylem;K_outside_xylem;N_g_m2;N_%DW;K_g_m2;K_%DW;P_g_m2;P_%DW;N%_Rubisco;N%_bioenergetics;N%_light_harvesting;N%_photosynthetic_apparatus;N%_cell_wall;Soluble_Protein;Rubisco;Rubisco_activity;Rubisco_activation_state;Chl_a;Chl_b;Chl_total;Chl_a/b;leaf_starch_%DW;leaf_starch_g_m2;LMA;leaf_width;T_leaf;D_leaf;T_mesophyll;T_palisade_mesophyll;T_spongy_mesophyll;fias_mesophyll;interveinal_distance;T_epidermis_adaxial;T_epidermis_abaxial;stomatal_index;stomatal_density;stomatal_density_adaxial;stomatal_density_abaxial;stomatal_area;stomatal_area_adaxial;stomatal_area_abaxial;stomatal_length;stomatal_length_adaxial;stomatal_length_abaxial;stomatal_width;T_cw;T_cyt;T_chloroplast;chloroplast_length;chloroplast_width;chloroplast_surface_area;Sm;Sc;Sb;ls_rel;lm_rel;lb_rel;Ls;Lm;location_in_reference;outlier;included_in_Knauer_et_al_2022;mesophyll_thickness;stomatal_conductance;substomatal_conc;compensation_point;ias_conductance;mesophyll_conductance*;d_mesophyll_conductance*;d_stomatal_conductance;d_ias_conductance;gamma;dgamma_low;dgamma_high;tau;dtau_low;dtau_high
Paphiopedilum micranthum;;Orchidaceae;C3 perennial herbaceous;;Yang_2018a;0,02;;;;mol m-2 s-1;0,02;0,02;F;variable J;Harley_1992;;400,0;;25,0;leaf;0,0;2000,0;;380,0;380,0;;60,0;1,5;;;2,0;;LI-6400-40;;fully expanded and healthy leaves (2 years old);;;;;greenhouse;0;0;;800,0;22,5;12,5;75,0;;;;3,43;0,05;262,9;62,2;200,7;0,82;;;;;25,5;25,5;;;;;;;;;41,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,4;;1072,0;;770,6;;;0,23;;185,1;76,3;;;;29,5;;;1798,0;;;;;1,55;;;;;;4,01;1,85;;;;;;;Appendix S3;1;0;385,3;0,05;262,9;39,8982;0,5123824677440391;0,015381041767375871;0,0015381041767375872;0,005000000000000001;0,05123824677440391;0,19766672764922286;0,02843492178730067;0,027783222707458838;0,2482017167395023;0,016296620311660792;0,01798228238551619
Phillyrea latifolia;;Oleaceae;evergreen angiosperms;;Fini_2016;0,114;;0,009;4,0;mol m-2 s-1;0,114;0,094;F;variable J;Harley_1992;;1300,0;;28,0;leaf;;;;;;;50,0;1,89;;;6,0;LI-6400;Mini-PAM;;fully expanded leaves;;;;;screenhouse;0;1;2,5;1900,0;;;;;;730,0;9,87;0,071;211,0;124,0;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160,2;;;0,157;;;;;;;;;;;;;;;0,5;;;;;;20,3;11,6;;;;;;;Figure 1c: the highest value (sun leaves);0;1;80,1;0,071;211,0;39,8982;1,6824128251109587;0,05768495714247308;0,005768495714247308;0,0070999999999999995;0,16824128251109588;0,08510459303917012;0,011517767462067202;0,013443842603434689;0,2660997689566081;0,01761585963599474;0,019363721185846172
Picea abies;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,063;;;;mol m-2 s-1;0,063;0,063;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;6,9;0,053;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;4,051;1,909;;;;;;;;;;;;;;;;;;;;212,2;;477,9;0,444;439,0;;;0,18;;;;;;;;;;;;;;;0,58;0,07;2,79;;;;14,32;14,3;;57,47;29,97;12,56;;;personal communication Veromann-Juergenson (2020);0;1;219,5;0,053;269,811320754717;39,8982;0,7038877620663581;0,03001133635762037;0,003001133635762037;0,0053;0,0703887762066358;0,15147228680575828;0,020861448475461425;0,01977380530215081;0,29585825342014893;0,0214152385169753;0,0221485391439587
Picea abies;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,069;;;;mol m-2 s-1;0,069;0,069;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;6,9;0,053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,051;1,909;;;;;;;;;;;;;;;;;;;;212,2;;477,9;0,444;439,0;;;0,18;;;;;;;;;;;;;;;0,58;0,07;2,79;;;;14,32;14,3;;;;;;;personal communication Veromann-Juergenson (2020);0;1;219,5;0,053;269,811320754717;39,8982;0,7038877620663581;0,03001133635762037;0,003001133635762037;0,0053;0,0703887762066358;0,15288033095376075;0,022084117327201225;0,021670889929296083;0,2965477946138624;0,02156613178330241;0,02161444819125291
Picea glauca;;Pinaceae;evergreen gymnosperms;;Carriqui_2020;0,049;;0,006;5,0;mol m-2 s-1;0,049;0,049;F;variable J;Harley_1992;;1500,0;10,0;25,0;block;50,0;2000,0;12,0;400,0;;;45,0;1,75;;;2,0;LI-6400;LI-6400-40;10:00-17:00;young fully expanded leaves;University of Balearic Islands, Mallorca, Spain;;;;outdoors;0;1;15,0;;;;;;;;7,6;0,056;245,0;86,0;159,0;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184,0;;567,0;0,32;528,0;;;0,172;;;;;;;;;;;;;;;0,472;0,251;;4,3;;;32,8;21,6;;36,4;41,3;22,3;;;Table 1;0;1;264,0;0,056;245,0;39,8982;0,5592293469918621;0,03705476987525219;0,0037054769875252192;0,005600000000000001;0,055922934699186216;0,20286165590355767;0,028464104434524212;0,027154831190241313;0,3755285558602143;0,029437144261589387;0,029865645350003855
Pinus halepensis;;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,068;0,011;;4,0;mol m-2 s-1;0,068;0,059;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;34699,0;5,29;;250,0;;78,5;;;;;;;;28,96;28,96;;;;70,91;;;;;;;;;;;;;1,921;0,893;;;;;;;;;;;;;;;;;;;;218,0;0,76;497,5;0,604;;;;0,187;;;;;;;;;;;;;;;0,385;0,213;2,69;;1,64;3,82;22,39;7,13;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;205,4153833714173;0,0352666666666666;250,0;39,8982;0,7814012041643903;0,025178270724001413;0,0025178270724001417;0,00352666666666666;0,07814012041643903;0,09086227497004591;0,013422557255018591;0,0145619833185468;0,2565259150502777;0,01758456712601919;0,01712431138548892
Pinus halepensis;;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,153;0,023;;4,0;mol m-2 s-1;0,153;0,134;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;6,57;;250,0;;44,4;;;;;;;;30,92;30,92;;;;80,93;;;;;;;;;;;;;1,336;1,103;;;;;;;;;;;;;;;;;;;;130,1;0,54;444,0;0,536;;;;0,188;;;;;;;;;;;;;;;0,332;0,298;4,85;;2,52;9,97;31,32;16,02;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;183,3254878731845;0,0438;250,0;39,8982;0,8802386499192493;0,03127055551166149;0,0031270555511661493;0,00438;0,08802386499192494;0,1002959079521637;0,014260942437420918;0,01396386208818684;0,27125223494192413;0,018033196405005614;0,020192998085087566
Pinus nigra;subsp. Salzmannii;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,084;0,014;;4,0;mol m-2 s-1;0,084;0,073;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;36525,0;6,33;;250,0;;77,6;;;;;;;;33,56;33,56;;;;95,38;;;;;;;;;;;;;2,556;1,052;;;;;;;;;;;;;;;;;;;;242,0;1,0;581,2;0,495;;;;0,15;;;;;;;;;;;;;;;0,608;0,237;3,26;;2,09;5,39;34,7;8,58;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;239,97471520697036;0,0422;250,0;39,8982;0,5365265379462704;0,030128252113975226;0,003012825211397523;0,004220000000000001;0,05365265379462704;0,15742470634120026;0,02368993761539942;0,021044867585415544;0,3424932662043244;0,02484111219015611;0,02629485888668065
Pinus nigra;subsp. Salzmannii;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,133;0,019;;4,0;mol m-2 s-1;0,133;0,117;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;6,54;;250,0;;50,1;;;;;;;;32,08;32,08;;;;102,75;;;;;;;;;;;;;0,987;0,953;;;;;;;;;;;;;;;;;;;;103,2;0,76;619,2;0,325;;;;0,216;;;;;;;;;;;;;;;0,305;0,333;3,58;;1,9;5,6;22,5;12,43;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;255,66473443936;0,0436;250,0;39,8982;0,7251842415217961;0,031127767586950707;0,003112776758695071;0,00436;0,07251842415217961;0,12245612691803137;0,017083557024890075;0,016428811541147725;0,29651291442722266;0,021515214803313254;0,019778577272919706
Pinus pinea;;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,07;0,008;;5,0;mol m-2 s-1;0,07;0,062;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;32872,0;4,97;;250,0;;70,7;;;;;;;;24,94;24,94;;;;66,43;;;;;;;;;;;;;3,157;1,192;;;;;;;;;;;;;;;;;;;;268,6;1,1;584,2;0,495;;;;0,167;;;;;;;;;;;;;;;0,554;0,713;3,57;;1,84;4,98;27,0;9,64;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;241,21340093584325;0,0331333333333333;250,0;39,8982;0,594265438590439;0,023655199527086394;0,0023655199527086394;0,00331333333333333;0,059426543859043904;0,11195964485985507;0,015582427070486293;0,016587954601595983;0,28645707969362755;0,01966277097321728;0,019191843044077284
Pinus pinea;;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,155;0,037;;5,0;mol m-2 s-1;0,155;0,136;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;7,02;;250,0;;45,6;;;;;;;;31,37;31,37;;;;92,81;;;;;;;;;;;;;2,137;1,42;;;;;;;;;;;;;;;;;;;;153,2;0,74;644,0;0,438;;;;0,216;;;;;;;;;;;;;;;0,378;0,385;3,61;;1,66;4,65;18,14;9,04;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;265,90453646470905;0,0467999999999999;250,0;39,8982;0,6972578918482859;0,03341237438232324;0,003341237438232324;0,00467999999999999;0,0697257891848286;0,13566269604742487;0,018998449707993664;0,019103404401919682;0,31552335359899836;0,02209893922263878;0,022469497024152185
Pinus sylvestris;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,124;;;;mol m-2 s-1;0,124;0,124;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;11,01;0,084;;;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;3,499;2,071;;;;;;;;;;;;;;;;;;;;168,9;;447,3;0,378;415,5;;;0,21;;;;;;;;;;;;;;;0,32;0,089;2,25;;;;17,48;17,15;;69,6;13,0;17,4;;;personal communication Veromann-Juergenson (2020);0;1;207,75;0,084;268,92857142857144;39,8982;0,8676482522382344;0,048072226977258034;0,004807222697725804;0,008400000000000001;0,08676482522382345;0,19432257786397908;0,02724005565878093;0,0274392270523717;0,33967199741563675;0,025717302501463535;0,02466316871901264
Pinus sylvestris;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,127;;;;mol m-2 s-1;0,127;0,127;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;11,01;0,084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,499;2,071;;;;;;;;;;;;;;;;;;;;168,9;;447,3;0,378;415,5;;;0,21;;;;;;;;;;;;;;;0,32;0,089;2,25;;;;17,48;17,15;;;;;;;personal communication Veromann-Juergenson (2020);0;1;207,75;0,084;268,92857142857144;39,8982;0,8676482522382344;0,048072226977258034;0,004807222697725804;0,008400000000000001;0,08676482522382345;0,1940128574679186;0,027262740324476342;0,02649740071085549;0,33891926061537986;0,02388047617454403;0,0255882678444751
Podocarpus alpinus;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,022;;;;mol m-2 s-1;0,022;0,022;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;7,38;0,057;;;186,5;;;;;;;;;;;;;;;;;;;;;;;;;;1,082;0,42;;;;;;;;;;;;;;;;;;;;257,6;;442,3;0,582;393,9;;;0,223;;;;;;;;;;;;;;;1,18;0,088;2,09;;;;13,16;11,47;;23,9;67,58;8,52;;;personal communication Veromann-Juergenson (2020);0;0;196,95;0,057;270,5263157894737;39,8982;0,9718837302616323;0,03199956767949642;0,0031999567679496417;0,0057;0,09718837302616323;0,11814166023130149;0,017253593678246262;0,01568839663379651;0,26181089202086216;0,019177402350977896;0,018722408093223786
Podocarpus alpinus;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,02;;;;mol m-2 s-1;0,02;0,02;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;7,38;0,057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,082;0,42;;;;;;;;;;;;;;;;;;;;257,6;;442,3;0,582;393,9;;;0,223;;;;;;;;;;;;;;;1,18;0,088;2,09;;;;13,16;11,47;;;;;;;personal communication Veromann-Juergenson (2020);0;0;196,95;0,057;270,5263157894737;39,8982;0,9718837302616323;0,03199956767949642;0,0031999567679496417;0,0057;0,09718837302616323;0,11826446077722252;0,01691494558204404;0,017010089495535174;0,2597692324312996;0,01803053856352335;0,019551902899682005
Podocarpus nivalis;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,017;;;;mol m-2 s-1;0,017;0,017;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;6,86;0,057;;;184,3;;;;;;;;;;;;;;;;;;;;;;;;;;1,684;0,773;;;;;;;;;;;;;;;;;;;;217,8;;431,7;0,505;376,3;;;0,26;;;;;;;;;;;;;;;1,22;0,092;2,1;;;;14,15;11,1;;18,41;61,84;19,75;;;personal communication Veromann-Juergenson (2020);0;0;188,15;0,057;279,64912280701753;39,8982;1,1861361969211048;0,02861302855347845;0,002861302855347845;0,0057;0,11861361969211048;0,09753070227180652;0,013655542533090786;0,014354150888239825;0,2215707619088181;0,015783057882130386;0,015551839115141047
Podocarpus nivalis;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,026;;;;mol m-2 s-1;0,026;0,026;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;6,86;0,057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,684;0,773;;;;;;;;;;;;;;;;;;;;217,8;;431,7;0,505;376,3;;;0,26;;;;;;;;;;;;;;;1,22;0,092;2,1;;;;14,15;11,1;;;;;;;personal communication Veromann-Juergenson (2020);0;1;188,15;0,057;279,64912280701753;39,8982;1,1861361969211048;0,02861302855347845;0,002861302855347845;0,0057;0,11861361969211048;0,09802542500827038;0,013883648679769628;0,013937384052099766;0,2214467997851522;0,015720323759473437;0,014887534004082242
Populus tremula;;Salicaceae;deciduous angiosperms;;Tosens_2012a;0,398;;;;mol m-2 s-1;0,398;0,488;F;variable J;Harley_1992;;750,0;;22,0;leaf;;;;360,0;360,0;225,0;;;21,0;;;;;;young, fully expanded leaf (LPI=5);;;;;outdoors, growth chamber;0;1;6,9;1000,0;21,0;21,0;65,0;;13,0;730,0;27,73;0,242;245,3;175,4;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;1,98;2,24;;;;;;;;;;;;;;;;;;;;88,4;;216,8;0,417;194,6;;;0,303;;;;;;;;;;;;;;;0,2;0,091;1,8;5,4;;;24,0;23,0;;;;;;;Figure 7b: high light, no water stress treatment (empty squares): Leaf plastochron index (LPI) of 5, which corresponds to a young, fully expanded leaf.;0;1;97,3;0,242;245,3;39,8982;2,672977002591663;0,13500368545942634;0,013500368545942635;0,0242;0,26729770025916627;0,1811824276664408;0,023957234357672386;0,025415217054319872;0,32475240114618575;0,02196746761444429;0,024508051195481773
Prunus persica;;Rosaceae;deciduous angiosperms;;Syvertsen_1995;0,372;;;3,0;mol m-2 s-1 bar-1;0,355;0,355;I;single point;Lloyd_1992;95,3;;;25,0;leaf;;;;346,0;346,0;;65,0;1,1;;;;;;;representative leaves of healthy appearance;;;;;;0;1;;;;;;;;730,0;30,1;0,32;207,8;164,9;42,8;;;;;;;;129,78;129,78;Jordan_1984;;;;;;;;;;;;;;;;2,395;4,355;;;;;;;;;;;;;;;;0,628;;;;55,0;;189,0;0,473;160,0;;;0,46;;;;;;;;;;;;;;;;;;;1,8;;30,1;21,0;;;;;;;Table 1: Sun peach;0;1;80,0;0,32;207,8;39,8982;4,935524120544457;0,1792714551005409;0,01792714551005409;0,032;0,4935524120544457;0,13069193835641651;0,018551282733505356;0,019919165822485263;0,2751718091941658;0,01927428232884848;0,01794435508657999
Prunus persica;cv. Big Top;Rosaceae;deciduous angiosperms;;Marchi_2008;0,615;0,304;;3,0;mol m-2 s-1;0,615;0,557;S;;Evans_1988, Miyazawa_2001;;1200,0;;26,5;chamber;;;;380,0;;;57,0;1,5;;;;LI-6400;;;75-100% full leaf surface expansion;;10,38;43,72;;outdoors;0;1;15,0;;;;;;;365,0;16,2;;252,0;209,0;43,0;;1,8;;;;;;49,3;43,21;Jordan_1984;;;189,8;;;;;;;;;;;;;2,2;5,3;;;;;;;;;;;1,73;;;0,352;;0,353;;;;43,0;;142,0;;115,0;56,0;59,0;0,6;;;;;;;193,0;;;;;;;;;;;;;;34,0;;;;;;33,0;47,0;Figure 3a: stage 3;0;1;57,5;0,1265625;252,0;39,8982;8,956716740496557;0,07637841828782217;0,007637841828782218;0,01265625;0,8956716740496558;0,028582961301677083;0,0038144040574220398;0,0037772607905518993;0,13098931332298827;0,00943062929219779;0,009337095992304645
Psilotum nudum;;Psilotaceae;ferns;;Veromann-Juergenson_2017;0,012;;;;mol m-2 s-1;0,012;0,012;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;2,06;0,007;;;92,2;;;;;;;;;;;;;;;;;;;;;;;;;;4,896;6,818;;;;;;;;;;;;;;;;;;;;71,8;;339,5;0,212;295,2;;;0,15;;;;;;;;;;;;;;;1,074;0,177;4,1;;;;13,81;9,31;;56,33;25,15;18,52;;;personal communication Veromann-Juergenson (2020);0;1;147,6;0,007;105,71428571428572;39,8982;0,8723089643945664;0,031299339327815215;0,003129933932781522;0,0007000000000000001;0,08723089643945664;0,016040344902903663;0,0021247424427441267;0,0024435525524999363;0,2706483849321035;0,019450627503418194;0,02024305715616803
Psilotum nudum;;Psilotaceae;ferns;;Veromann-Juergenson_2017;0,003;;;;mol m-2 s-1;0,003;0,003;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;2,06;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,896;6,818;;;;;;;;;;;;;;;;;;;;71,8;;339,5;0,212;295,2;;;0,15;;;;;;;;;;;;;;;1,074;0,177;4,1;;;;13,81;9,31;;;;;;;personal communication Veromann-Juergenson (2020);0;0;147,6;0,007;105,71428571428572;39,8982;0,8723089643945664;0,031299339327815215;0,003129933932781522;0,0007000000000000001;0,08723089643945664;0,01614844478055897;0,002177525694758292;0,002179842291310928;0,2735176825178097;0,020709722646511497;0,019949845163140634
Pteridium aquilinum;;Dennstaedtiaceae;ferns;;Nishida_2015;0,052;;0,001;3,0;mol m-2 s-1;0,052;0,048;I;;Evans_2013;;500,0;12,5;26,5;leaf;;;;400,0;400,0;;57,0;1,5;;500,0;;;QC-TILDAS-ISO;;fully expanded mature leaf;;;;;glasshouse;0;1;3,0;221,0;20,7;20,7;74,0;;;;10,2;;269,6;66,0;203,6;0,35;;;;;;;40,4;40,4;;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,7;;163,4;;;;;0,396;;;;;;;;;;;;;;;0,23;;2,43;;4,51;;11,0;3,9;;;;;;;Table 3: first column (Ca = 400 umol/mol);0;1;67,46708269927557;0,0782208588957055;269,6;39,8982;5,03812209899353;0,04440539865164312;0,004440539865164312;0,00782208588957055;0,503812209899353;0,03143521688663952;0,00428355101655218;0,004325615947562318;0,13433314535719681;0,010238141695183806;0,010149630867281961
Quercus agrifolia;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2017a;0,029;;0,002;;mol m-2 s-1;0,029;0,029;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-3;FMS II;;current-year, fully developed leaves before irrigation when predawn water potential was below -0.1MPa, light-adapted mature leaves;;359,13;41,65;;outdoors;0;1;25,0;;;;;;;1461,0;7,6;0,135;;;;;;;;;;;169,0;169,0;;Bernacchi_2002;;202,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141,0;;197,0;;171,0;74,0;97,0;0,27;;;;;;;;;;;;;;;0,266;0,259;1,69;3,88;;;6,3;4,9;;17,22;74,97;7,81;;;Table 2;0;1;85,5;0,135;343,7037037037037;39,8982;2,7105853293608004;0,025016005001055375;0,002501600500105538;0,013500000000000002;0,27105853293608007;0,10086288902743017;0,012994040149019864;0,013920209512054887;0,13672406800074707;0,008877432521142675;0,0088496491136697
Quercus chrysolepis;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2017a;0,074;;0,005;;mol m-2 s-1;0,074;0,074;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-2;FMS II;;current-year, fully developed leaves before irrigation when predawn water potential was below -0.1MPa, light-adapted mature leaves;;359,13;41,65;;outdoors;0;1;25,0;;;;;;;1461,0;13,7;0,18;;;;;;;;;;;191,0;191,0;;Bernacchi_2002;;240,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187,6;;281,0;;242,0;118,0;124,0;0,19;;;;;;;;;;;;;;;0,411;0,098;3,53;6,28;;;14,2;12,5;;26,6;58,0;15,4;;;Table 2;0;1;121,0;0,18;323,8888888888889;39,8982;1,3478254874645301;0,04824101823056639;0,004824101823056639;0,018;0,134782548746453;0,2707385164786944;0,03861183482804914;0,040317211064463676;0,27076800680087265;0,01845840258527659;0,017791082483255782
Quercus coccifera;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2016c;0,05;;0,007;;mol m-2 s-1;0,05;0,05;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-2, PP Systems;;;current-year, fully developed, light adapted leaves;;357,98;43,22;70,0;outdoors;0;1;25,0;;;;;;;1461,0;12,4;0,243;312,0;74,0;238,0;;;;;;;;258,0;258,0;;Bernacchi_2002;;327,0;;;363,0;;;;;;;;;;1,681;1,21;;;;;;;;;;;;;;0,351;0,103;0,454;3,4;;;138,8;;231,0;;195,0;83,0;113,0;0,14;;;;;;;;;;;;;;;0,446;0,087;2,27;5,1;;;13,3;6,1;;;;;;;Table 2: TEM;0;1;97,5;0,243;312,0;39,8982;1,2325054659999535;0,0455711796099842;0,00455711796099842;0,024300000000000002;0,12325054659999535;0,40382649833805107;0,05281374724583893;0,05261323115521427;0,2766657693717333;0,020383340392800375;0,020709836548128358
