species;cultivar_variety;family;plant_functional_type;population_year;refkey;gm_original;gm_original_SD;gm_original_SE;number_of_measurements;unit_original;gm_1bar;gm;method;variant;method_reference;air_pressure;PPFD;blue_light;temperature;temperature_type;AnCi_min;AnCi_max;AnCi_n;Ca_gas_exchange;Ca_gm;Ci_calc;rH;VPD;O2;flow_rate;cuvette_size;device_gas_exchange;fluorometer_spectroscope;hour;leaves_used;growth_location;growth_longitude;growth_latitude;growth_elevation;growth_environment;hydroponic;potted;pot_size;growth_irradiance;growth_temperature_day;growth_temperature_night;growth_rH;growth_Ca;growth_daylength;plant_age;An;gs_CO2;Ci;Cc;Ci-Cc;Rd;Rl;photorespiration;Gammastar;Cistar;Vcmax_Ci;Vcmax_Ci_25;Vcmax_Cc;Vcmax_Cc_25;Rubisco_constants_Ci_reference;Rubisco_constants_Cc_reference;Jmax_Ci;Jmax_Cc;TPU;Vpmax;J_fluorescence;kCA_activity;CA_activity;Delta_18O;Delta_13C;delta_13C;bulk_elastic_modulus;K_leaf;K_xylem;K_outside_xylem;N_g_m2;N_%DW;K_g_m2;K_%DW;P_g_m2;P_%DW;N%_Rubisco;N%_bioenergetics;N%_light_harvesting;N%_photosynthetic_apparatus;N%_cell_wall;Soluble_Protein;Rubisco;Rubisco_activity;Rubisco_activation_state;Chl_a;Chl_b;Chl_total;Chl_a/b;leaf_starch_%DW;leaf_starch_g_m2;LMA;leaf_width;T_leaf;D_leaf;T_mesophyll;T_palisade_mesophyll;T_spongy_mesophyll;fias_mesophyll;interveinal_distance;T_epidermis_adaxial;T_epidermis_abaxial;stomatal_index;stomatal_density;stomatal_density_adaxial;stomatal_density_abaxial;stomatal_area;stomatal_area_adaxial;stomatal_area_abaxial;stomatal_length;stomatal_length_adaxial;stomatal_length_abaxial;stomatal_width;T_cw;T_cyt;T_chloroplast;chloroplast_length;chloroplast_width;chloroplast_surface_area;Sm;Sc;Sb;ls_rel;lm_rel;lb_rel;Ls;Lm;location_in_reference;outlier;included_in_Knauer_et_al_2022;mesophyll_thickness;stomatal_conductance;substomatal_conc;compensation_point;ias_conductance;mesophyll_conductance*;d_mesophyll_conductance*;d_stomatal_conductance;d_ias_conductance;gamma;dgamma_low;dgamma_high;tau;dtau_low;dtau_high
Paphiopedilum micranthum;;Orchidaceae;C3 perennial herbaceous;;Yang_2018a;0,02;;;;mol m-2 s-1;0,02;0,02;F;variable J;Harley_1992;;400,0;;25,0;leaf;0,0;2000,0;;380,0;380,0;;60,0;1,5;;;2,0;;LI-6400-40;;fully expanded and healthy leaves (2 years old);;;;;greenhouse;0;0;;800,0;22,5;12,5;75,0;;;;3,43;0,05;262,9;62,2;200,7;0,82;;;;;25,5;25,5;;;;;;;;;41,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,4;;1072,0;;770,6;;;0,23;;185,1;76,3;;;;29,5;;;1798,0;;;;;1,55;;;;;;4,01;1,85;;;;;;;Appendix S3;1;0;770,6;0,05;262,9;39,8982;0,25619123387201953;0,015381041767375871;0,0015381041767375872;0,005000000000000001;0,025619123387201955;0,3901376895133116;0,051570342600883334;0,06001040255093082;0,3532791185817739;0,024601799736209184;0,026774942009139435
Phillyrea latifolia;;Oleaceae;evergreen angiosperms;;Fini_2016;0,114;;0,009;4,0;mol m-2 s-1;0,114;0,094;F;variable J;Harley_1992;;1300,0;;28,0;leaf;;;;;;;50,0;1,89;;;6,0;LI-6400;Mini-PAM;;fully expanded leaves;;;;;screenhouse;0;1;2,5;1900,0;;;;;;730,0;9,87;0,071;211,0;124,0;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160,2;;;0,157;;;;;;;;;;;;;;;0,5;;;;;;20,3;11,6;;;;;;;Figure 1c: the highest value (sun leaves);0;1;160,2;0,071;211,0;39,8982;0,8412064125554793;0,05768495714247308;0,005768495714247308;0,0070999999999999995;0,08412064125554794;0,16858294453185052;0,022117502825228647;0,025951712979439795;0,3799008646132318;0,02727528073918878;0,029056542873256208
Picea abies;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,063;;;;mol m-2 s-1;0,063;0,063;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;6,9;0,053;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;4,051;1,909;;;;;;;;;;;;;;;;;;;;212,2;;477,9;0,444;439,0;;;0,18;;;;;;;;;;;;;;;0,58;0,07;2,79;;;;14,32;14,3;;57,47;29,97;12,56;;;personal communication Veromann-Juergenson (2020);0;1;439,0;0,053;269,811320754717;39,8982;0,35194388103317903;0,03001133635762037;0,003001133635762037;0,0053;0,0351943881033179;0,3010390054680079;0,03877859503151826;0,045311022547062374;0,42529494166579584;0,030635698622410334;0,033511908232428944
Picea abies;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,069;;;;mol m-2 s-1;0,069;0,069;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;6,9;0,053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,051;1,909;;;;;;;;;;;;;;;;;;;;212,2;;477,9;0,444;439,0;;;0,18;;;;;;;;;;;;;;;0,58;0,07;2,79;;;;14,32;14,3;;;;;;;personal communication Veromann-Juergenson (2020);0;1;439,0;0,053;269,811320754717;39,8982;0,35194388103317903;0,03001133635762037;0,003001133635762037;0,0053;0,0351943881033179;0,3007718214153914;0,03897157868977996;0,046820625945780625;0,4260573696861126;0,031088864321422938;0,032347658000822455
Picea glauca;;Pinaceae;evergreen gymnosperms;;Carriqui_2020;0,049;;0,006;5,0;mol m-2 s-1;0,049;0,049;F;variable J;Harley_1992;;1500,0;10,0;25,0;block;50,0;2000,0;12,0;400,0;;;45,0;1,75;;;2,0;LI-6400;LI-6400-40;10:00-17:00;young fully expanded leaves;University of Balearic Islands, Mallorca, Spain;;;;outdoors;0;1;15,0;;;;;;;;7,6;0,056;245,0;86,0;159,0;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184,0;;567,0;0,32;528,0;;;0,172;;;;;;;;;;;;;;;0,472;0,251;;4,3;;;32,8;21,6;;36,4;41,3;22,3;;;Table 1;0;1;528,0;0,056;245,0;39,8982;0,27961467349593105;0,03705476987525219;0,0037054769875252192;0,005600000000000001;0,027961467349593108;0,39982621929518825;0,05181802451088452;0,061830139054919464;0,538574226734167;0,04172705943141769;0,0431661615905935
Pinus halepensis;;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,068;0,011;;4,0;mol m-2 s-1;0,068;0,059;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;34699,0;5,29;;250,0;;78,5;;;;;;;;28,96;28,96;;;;70,91;;;;;;;;;;;;;1,921;0,893;;;;;;;;;;;;;;;;;;;;218,0;0,76;497,5;0,604;;;;0,187;;;;;;;;;;;;;;;0,385;0,213;2,69;;1,64;3,82;22,39;7,13;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;410,8307667428346;0,0352666666666666;250,0;39,8982;0,39070060208219515;0,025178270724001413;0,0025178270724001417;0,00352666666666666;0,039070060208219515;0,1801105202785968;0,023332578336116017;0,028528299697118453;0,366710759012144;0,025486797845514608;0,028088348598289625
Pinus halepensis;;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,153;0,023;;4,0;mol m-2 s-1;0,153;0,134;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;6,57;;250,0;;44,4;;;;;;;;30,92;30,92;;;;80,93;;;;;;;;;;;;;1,336;1,103;;;;;;;;;;;;;;;;;;;;130,1;0,54;444,0;0,536;;;;0,188;;;;;;;;;;;;;;;0,332;0,298;4,85;;2,52;9,97;31,32;16,02;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;366,650975746369;0,0438;250,0;39,8982;0,44011932495962464;0,03127055551166149;0,0031270555511661493;0,00438;0,04401193249596247;0,19912404706030384;0,026183504086786408;0,029872548281060896;0,3858989100758321;0,0275952840162641;0,029407566354986314
Pinus nigra;subsp. Salzmannii;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,084;0,014;;4,0;mol m-2 s-1;0,084;0,073;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;36525,0;6,33;;250,0;;77,6;;;;;;;;33,56;33,56;;;;95,38;;;;;;;;;;;;;2,556;1,052;;;;;;;;;;;;;;;;;;;;242,0;1,0;581,2;0,495;;;;0,15;;;;;;;;;;;;;;;0,608;0,237;3,26;;2,09;5,39;34,7;8,58;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;479,9494304139407;0,0422;250,0;39,8982;0,2682632689731352;0,030128252113975226;0,003012825211397523;0,004220000000000001;0,02682632689731352;0,3141674239635732;0,04105908839312766;0,047785635579129626;0,49234539822872514;0,0350328746401235;0,038903483292431096
Pinus nigra;subsp. Salzmannii;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,133;0,019;;4,0;mol m-2 s-1;0,133;0,117;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;6,54;;250,0;;50,1;;;;;;;;32,08;32,08;;;;102,75;;;;;;;;;;;;;0,987;0,953;;;;;;;;;;;;;;;;;;;;103,2;0,76;619,2;0,325;;;;0,216;;;;;;;;;;;;;;;0,305;0,333;3,58;;1,9;5,6;22,5;12,43;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;511,32946887872;0,0436;250,0;39,8982;0,36259212076089803;0,031127767586950707;0,003112776758695071;0,00436;0,03625921207608981;0,24081827930142835;0,031995657519818976;0,03655525042969521;0,42717225082286964;0,03134222038659501;0,03320372200382887
Pinus pinea;;Pinaceae;evergreen gymnosperms;adult;Kuusk_2018;0,07;0,008;;5,0;mol m-2 s-1;0,07;0,062;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;terminal branchlets without cones from the southern part of the upper canopy;;357,82;40,85;950,0;natural;0;0;;;;;;;;32872,0;4,97;;250,0;;70,7;;;;;;;;24,94;24,94;;;;66,43;;;;;;;;;;;;;3,157;1,192;;;;;;;;;;;;;;;;;;;;268,6;1,1;584,2;0,495;;;;0,167;;;;;;;;;;;;;;;0,554;0,713;3,57;;1,84;4,98;27,0;9,64;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): adult trees, year 2005, needle age 0;0;1;482,4268018716865;0,0331333333333333;250,0;39,8982;0,2971327192952195;0,023655199527086394;0,0023655199527086394;0,00331333333333333;0,029713271929521952;0,2229623815755267;0,029450145751130752;0,033023094499400746;0,41016554433053953;0,029035754334811814;0,031791979823098615
Pinus pinea;;Pinaceae;evergreen gymnosperms;juvenile;Kuusk_2018;0,155;0,037;;5,0;mol m-2 s-1;0,155;0,136;F;variable J;Harley_1992;;2200,0;10,0;27,0;leaf;50,0;1600,0;;400,0;400,0;;41,0;2,12;;;2,0;LI-6400;;;;;356,31;40,44;682,0;outdoors;0;1;5,0;;;;;;;730,0;7,02;;250,0;;45,6;;;;;;;;31,37;31,37;;;;92,81;;;;;;;;;;;;;2,137;1,42;;;;;;;;;;;;;;;;;;;;153,2;0,74;644,0;0,438;;;;0,216;;;;;;;;;;;;;;;0,378;0,385;3,61;;1,66;4,65;18,14;9,04;;;;;;;accompanying Excel sheet (https://doi.org/10.5061/dryad.hs20gv7): juvenile trees;0;1;531,8090729294181;0,0467999999999999;250,0;39,8982;0,34862894592414295;0,03341237438232324;0,003341237438232324;0,00467999999999999;0,0348628945924143;0,2690171203881787;0,035016041066311177;0,040246347028997986;0,45223540368060877;0,03336327216157592;0,036233719255571284
Pinus sylvestris;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,124;;;;mol m-2 s-1;0,124;0,124;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;11,01;0,084;;;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;3,499;2,071;;;;;;;;;;;;;;;;;;;;168,9;;447,3;0,378;415,5;;;0,21;;;;;;;;;;;;;;;0,32;0,089;2,25;;;;17,48;17,15;;69,6;13,0;17,4;;;personal communication Veromann-Juergenson (2020);0;1;415,5;0,084;268,92857142857144;39,8982;0,4338241261191172;0,048072226977258034;0,004807222697725804;0,008400000000000001;0,043382412611911725;0,38774448706994485;0,05076881273573358;0,05602727637158572;0,4884428399659311;0,034811378616862065;0,038924026879774365
Pinus sylvestris;;Pinaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,127;;;;mol m-2 s-1;0,127;0,127;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;11,01;0,084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,499;2,071;;;;;;;;;;;;;;;;;;;;168,9;;447,3;0,378;415,5;;;0,21;;;;;;;;;;;;;;;0,32;0,089;2,25;;;;17,48;17,15;;;;;;;personal communication Veromann-Juergenson (2020);0;1;415,5;0,084;268,92857142857144;39,8982;0,4338241261191172;0,048072226977258034;0,004807222697725804;0,008400000000000001;0,043382412611911725;0,38690346393333075;0,0497695728635375;0,05982462114620346;0,4890927574712657;0,036400261521823796;0,03918856676881033
Podocarpus alpinus;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,022;;;;mol m-2 s-1;0,022;0,022;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;7,38;0,057;;;186,5;;;;;;;;;;;;;;;;;;;;;;;;;;1,082;0,42;;;;;;;;;;;;;;;;;;;;257,6;;442,3;0,582;393,9;;;0,223;;;;;;;;;;;;;;;1,18;0,088;2,09;;;;13,16;11,47;;23,9;67,58;8,52;;;personal communication Veromann-Juergenson (2020);0;0;393,9;0,057;270,5263157894737;39,8982;0,48594186513081616;0,03199956767949642;0,0031999567679496417;0,0057;0,048594186513081616;0,23484268943008435;0,03079542757374587;0,03631518210935203;0,3714782866044657;0,026342712570930127;0,027875108084468747
Podocarpus alpinus;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,02;;;;mol m-2 s-1;0,02;0,02;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;7,38;0,057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,082;0,42;;;;;;;;;;;;;;;;;;;;257,6;;442,3;0,582;393,9;;;0,223;;;;;;;;;;;;;;;1,18;0,088;2,09;;;;13,16;11,47;;;;;;;personal communication Veromann-Juergenson (2020);0;0;393,9;0,057;270,5263157894737;39,8982;0,48594186513081616;0,03199956767949642;0,0031999567679496417;0,0057;0,048594186513081616;0,23437399659438946;0,030390695422708003;0,0363805636291763;0,37123550933335814;0,02652388024875396;0,028681341857238973
Podocarpus nivalis;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,017;;;;mol m-2 s-1;0,017;0,017;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;6,86;0,057;;;184,3;;;;;;;;;;;;;;;;;;;;;;;;;;1,684;0,773;;;;;;;;;;;;;;;;;;;;217,8;;431,7;0,505;376,3;;;0,26;;;;;;;;;;;;;;;1,22;0,092;2,1;;;;14,15;11,1;;18,41;61,84;19,75;;;personal communication Veromann-Juergenson (2020);0;0;376,3;0,057;279,64912280701753;39,8982;0,5930680984605524;0,02861302855347845;0,002861302855347845;0,0057;0,05930680984605524;0,1924133137907746;0,025287743717505667;0,029222942485284953;0,31596939290648884;0,02261225937241179;0,024053967745636562
Podocarpus nivalis;;Podocarpaceae;evergreen gymnosperms;;Veromann-Juergenson_2017;0,026;;;;mol m-2 s-1;0,026;0,026;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;244,0;6,86;0,057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,684;0,773;;;;;;;;;;;;;;;;;;;;217,8;;431,7;0,505;376,3;;;0,26;;;;;;;;;;;;;;;1,22;0,092;2,1;;;;14,15;11,1;;;;;;;personal communication Veromann-Juergenson (2020);0;1;376,3;0,057;279,64912280701753;39,8982;0,5930680984605524;0,02861302855347845;0,002861302855347845;0,0057;0,05930680984605524;0,1919581892556267;0,02521589594498133;0,02842328240938824;0,31554649523104566;0,022001344211579843;0,02460422896164327
Populus tremula;;Salicaceae;deciduous angiosperms;;Tosens_2012a;0,398;;;;mol m-2 s-1;0,398;0,488;F;variable J;Harley_1992;;750,0;;22,0;leaf;;;;360,0;360,0;225,0;;;21,0;;;;;;young, fully expanded leaf (LPI=5);;;;;outdoors, growth chamber;0;1;6,9;1000,0;21,0;21,0;65,0;;13,0;730,0;27,73;0,242;245,3;175,4;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;1,98;2,24;;;;;;;;;;;;;;;;;;;;88,4;;216,8;0,417;194,6;;;0,303;;;;;;;;;;;;;;;0,2;0,091;1,8;5,4;;;24,0;23,0;;;;;;;Figure 7b: high light, no water stress treatment (empty squares): Leaf plastochron index (LPI) of 5, which corresponds to a young, fully expanded leaf.;0;1;194,6;0,242;245,3;39,8982;1,3364885012958314;0,13500368545942634;0,013500368545942635;0,0242;0,13364885012958314;0,3629916132075581;0,048523493523373096;0,05626887162103794;0,4649665735285465;0,033704169956535524;0,03721315213175819
Prunus persica;;Rosaceae;deciduous angiosperms;;Syvertsen_1995;0,372;;;3,0;mol m-2 s-1 bar-1;0,355;0,355;I;single point;Lloyd_1992;95,3;;;25,0;leaf;;;;346,0;346,0;;65,0;1,1;;;;;;;representative leaves of healthy appearance;;;;;;0;1;;;;;;;;730,0;30,1;0,32;207,8;164,9;42,8;;;;;;;;129,78;129,78;Jordan_1984;;;;;;;;;;;;;;;;2,395;4,355;;;;;;;;;;;;;;;;0,628;;;;55,0;;189,0;0,473;160,0;;;0,46;;;;;;;;;;;;;;;;;;;1,8;;30,1;21,0;;;;;;;Table 1: Sun peach;0;1;160,0;0,32;207,8;39,8982;2,4677620602722286;0,1792714551005409;0,01792714551005409;0,032;0,24677620602722286;0,25905402763180085;0,03334363533532922;0,04009289512155512;0,3905921110497492;0,027429916710519697;0,03026049327742142
Prunus persica;cv. Big Top;Rosaceae;deciduous angiosperms;;Marchi_2008;0,615;0,304;;3,0;mol m-2 s-1;0,615;0,557;S;;Evans_1988, Miyazawa_2001;;1200,0;;26,5;chamber;;;;380,0;;;57,0;1,5;;;;LI-6400;;;75-100% full leaf surface expansion;;10,38;43,72;;outdoors;0;1;15,0;;;;;;;365,0;16,2;;252,0;209,0;43,0;;1,8;;;;;;49,3;43,21;Jordan_1984;;;189,8;;;;;;;;;;;;;2,2;5,3;;;;;;;;;;;1,73;;;0,352;;0,353;;;;43,0;;142,0;;115,0;56,0;59,0;0,6;;;;;;;193,0;;;;;;;;;;;;;;34,0;;;;;;33,0;47,0;Figure 3a: stage 3;0;1;115,0;0,1265625;252,0;39,8982;4,478358370248278;0,07637841828782217;0,007637841828782218;0,01265625;0,4478358370248279;0,056633972969277635;0,0076042809701189415;0,008792498727493145;0,18574415394799376;0,012807392832092201;0,013833782873049427
Psilotum nudum;;Psilotaceae;ferns;;Veromann-Juergenson_2017;0,012;;;;mol m-2 s-1;0,012;0,012;F;variable J;Harley_1992;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;400,0;250,0;53,0;1,5;;;8,0;GFS-3000;PAM 3055-FL;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;2,06;0,007;;;92,2;;;;;;;;;;;;;;;;;;;;;;;;;;4,896;6,818;;;;;;;;;;;;;;;;;;;;71,8;;339,5;0,212;295,2;;;0,15;;;;;;;;;;;;;;;1,074;0,177;4,1;;;;13,81;9,31;;56,33;25,15;18,52;;;personal communication Veromann-Juergenson (2020);0;1;295,2;0,007;105,71428571428572;39,8982;0,4361544821972832;0,031299339327815215;0,003129933932781522;0,0007000000000000001;0,04361544821972832;0,0320691401535719;0,004171092645740795;0,004865926267636808;0,3884386955926127;0,027917637380455274;0,02895032347445048
Psilotum nudum;;Psilotaceae;ferns;;Veromann-Juergenson_2017;0,003;;;;mol m-2 s-1;0,003;0,003;C;;Ethier_2004;;1000,0;10,0;25,0;leaf;50,0;2000,0;;400,0;;;53,0;1,5;;;8,0;GFS-3000;;;fully mature non-senescent foliage;;;;;controlled-conditions phytotron;0;0;;1000,0;25,0;22,0;60,0;;13,0;;2,06;0,007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,896;6,818;;;;;;;;;;;;;;;;;;;;71,8;;339,5;0,212;295,2;;;0,15;;;;;;;;;;;;;;;1,074;0,177;4,1;;;;13,81;9,31;;;;;;;personal communication Veromann-Juergenson (2020);0;0;295,2;0,007;105,71428571428572;39,8982;0,4361544821972832;0,031299339327815215;0,003129933932781522;0,0007000000000000001;0,04361544821972832;0,03217934077397585;0,00425808075891455;0,004786564198006001;0,38831161724297536;0,02817134126495674;0,029971608466743238
Pteridium aquilinum;;Dennstaedtiaceae;ferns;;Nishida_2015;0,052;;0,001;3,0;mol m-2 s-1;0,052;0,048;I;;Evans_2013;;500,0;12,5;26,5;leaf;;;;400,0;400,0;;57,0;1,5;;500,0;;;QC-TILDAS-ISO;;fully expanded mature leaf;;;;;glasshouse;0;1;3,0;221,0;20,7;20,7;74,0;;;;10,2;;269,6;66,0;203,6;0,35;;;;;;;40,4;40,4;;;;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,7;;163,4;;;;;0,396;;;;;;;;;;;;;;;0,23;;2,43;;4,51;;11,0;3,9;;;;;;;Table 3: first column (Ca = 400 umol/mol);0;1;134,93416539855113;0,0782208588957055;269,6;39,8982;2,519061049496765;0,04440539865164312;0,004440539865164312;0,00782208588957055;0,2519061049496765;0,06201020706126839;0,008013896551612838;0,009365341418854228;0,1889819424427288;0,013136986358358832;0,014008511286573294
Quercus agrifolia;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2017a;0,029;;0,002;;mol m-2 s-1;0,029;0,029;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-3;FMS II;;current-year, fully developed leaves before irrigation when predawn water potential was below -0.1MPa, light-adapted mature leaves;;359,13;41,65;;outdoors;0;1;25,0;;;;;;;1461,0;7,6;0,135;;;;;;;;;;;169,0;169,0;;Bernacchi_2002;;202,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141,0;;197,0;;171,0;74,0;97,0;0,27;;;;;;;;;;;;;;;0,266;0,259;1,69;3,88;;;6,3;4,9;;17,22;74,97;7,81;;;Table 2;0;1;171,0;0,135;343,7037037037037;39,8982;1,3552926646804002;0,025016005001055375;0,002501600500105538;0,013500000000000002;0,13552926646804003;0,19919399556765754;0,026287165385113664;0,03052662359359601;0,19336367061806004;0,013807189987456836;0,01401981219942755
Quercus chrysolepis;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2017a;0,074;;0,005;;mol m-2 s-1;0,074;0,074;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-2;FMS II;;current-year, fully developed leaves before irrigation when predawn water potential was below -0.1MPa, light-adapted mature leaves;;359,13;41,65;;outdoors;0;1;25,0;;;;;;;1461,0;13,7;0,18;;;;;;;;;;;191,0;191,0;;Bernacchi_2002;;240,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187,6;;281,0;;242,0;118,0;124,0;0,19;;;;;;;;;;;;;;;0,411;0,098;3,53;6,28;;;14,2;12,5;;26,6;58,0;15,4;;;Table 2;0;1;242,0;0,18;323,8888888888889;39,8982;0,6739127437322651;0,04824101823056639;0,004824101823056639;0,018;0,0673912743732265;0,5350559113906516;0,07066263800876188;0,0824563477982394;0,38785553171890874;0,028127225641129683;0,029709062570670686
Quercus coccifera;;Fagaceae;evergreen angiosperms;;Peguero-Pina_2016c;0,05;;0,007;;mol m-2 s-1;0,05;0,05;F;variable J;Harley_1992;;1500,0;;25,0;leaf;50,0;1800,0;;400,0;400,0;;60,0;1,25;;;;CIRAS-2, PP Systems;;;current-year, fully developed, light adapted leaves;;357,98;43,22;70,0;outdoors;0;1;25,0;;;;;;;1461,0;12,4;0,243;312,0;74,0;238,0;;;;;;;;258,0;258,0;;Bernacchi_2002;;327,0;;;363,0;;;;;;;;;;1,681;1,21;;;;;;;;;;;;;;0,351;0,103;0,454;3,4;;;138,8;;231,0;;195,0;83,0;113,0;0,14;;;;;;;;;;;;;;;0,446;0,087;2,27;5,1;;;13,3;6,1;;;;;;;Table 2: TEM;0;1;195,0;0,243;312,0;39,8982;0,6162527329999767;0,0455711796099842;0,00455711796099842;0,024300000000000002;0,061625273299997674;0,7895219591002582;0,10632681341329608;0,11947731431205533;0,3942042285683335;0,028713192319305803;0,03142454024178498
